transaction_id,customer_id,customer_name,product_id,product_name,category,city,purchase_location,transaction_date,quantity,price,discount,payment_method,payment_status,email_masked,phone_masked,revenue
7360,1242,John Ward,103,Shirt,Clothing,Mumbai,offline,2025-07-23,1,1300.0,0.15,NetBanking,successful,J*******@outlook.com,74******39,1105.0
7361,1336,Kelsey Ochoa,101,Laptop,Electronics,Hyderabad,online,2025-12-23,1,250000.0,0.25,Cash,successful,K**********@gmail.com,85******73,187500.0
7362,1160,Patrick Gross,106,Sofa,Furniture,Delhi,online,2025-11-29,4,80000.0,0.4,UPI,successful,P********@gmail.com,96******49,192000.0
7363,1241,Maureen Daniels,103,Shirt,Clothing,Bangalore,offline,2025-06-25,2,1300.0,0.15,NetBanking,successful,M*************@yahoo.com,68******41,2210.0
7364,1380,Victoria Patterson,109,Refrigerator,Home Appliances,Mumbai,offline,2025-09-21,3,65000.0,0.25,NetBanking,successful,V****************@outlook.com,76******33,146250.0
7364,1380,Victoria Patterson,109,Refrigerator,Home Appliances,Mumbai,offline,2025-09-21,3,65000.0,0.25,NetBanking,failed,V****************@outlook.com,76******33,146250.0
7365,1436,Charles Osborne,109,Refrigerator,Home Appliances,Hyderabad,online,2026-04-10,1,65000.0,0.35,Card,successful,C*************@yahoo.com,86******02,42250.0
7366,1658,Brian Macdonald,105,Tv,Electronics,Delhi,offline,2025-09-06,3,45000.0,0.35,Cash,successful,B*************@outlook.com,84******60,87750.0
7367,1188,Anthony Martinez,102,Phone,Electronics,Hyderabad,online,2025-10-21,1,70000.0,0.05,Cash,successful,A********@gmail.com,94******24,66500.0
7368,1102,Christine Cooper,109,Refrigerator,Home Appliances,Hyderabad,online,2025-09-17,4,65000.0,0.25,UPI,successful,C**************@yahoo.com,67******30,195000.0
7369,1308,Stephanie Young,103,Shirt,Clothing,Hyderabad,online,2026-02-02,1,1300.0,0.4,UPI,successful,S*************@gmail.com,83******67,780.0
7370,1324,Carol Cordova,106,Sofa,Furniture,Mumbai,offline,2025-06-18,3,80000.0,0.1,UPI,successful,C***********@outlook.com,76******10,216000.0
7371,1017,Robert Jones,104,Shoes,Clothing,Mumbai,online,2025-11-30,4,8000.0,0.1,Cash,successful,R**********@outlook.com,62******70,28800.0
7372,1085,Jennifer Taylor,109,Refrigerator,Home Appliances,Delhi,offline,2025-04-23,4,65000.0,0.25,Card,successful,J*************@outlook.com,73******85,195000.0
7372,1085,Jennifer Taylor,109,Refrigerator,Home Appliances,Delhi,offline,2025-04-23,4,65000.0,0.25,Card,failed,J*************@outlook.com,73******85,195000.0
7373,1248,Emily Landry,105,Tv,Electronics,Mumbai,online,2025-06-25,1,45000.0,0.2,Cash,successful,E******@gmail.com,79******88,36000.0
7374,1033,Craig Osborn,105,Tv,Electronics,Mumbai,offline,2026-01-05,3,45000.0,0.3,Card,successful,C**********@outlook.com,64******63,94500.0
7375,1803,Sandra Nunez,103,Shirt,Clothing,Chennai,online,2026-01-20,1,1300.0,0.25,Cash,successful,S**********@gmail.com,93******44,975.0
7376,1533,Stephanie Todd,103,Shirt,Clothing,Mumbai,offline,2025-11-30,5,1300.0,0.35,UPI,successful,S**********@gmail.com,61******86,4225.0
7377,1431,Michael White,104,Shoes,Clothing,Chennai,online,2025-08-02,4,8000.0,0.1,NetBanking,successful,M***********@outlook.com,99******90,28800.0
7378,1624,Krista Miller,107,Dining Table,Furniture,Chennai,online,2025-10-19,3,50000.0,0.05,Cash,successful,K***********@outlook.com,66******50,142500.0
7379,1352,Susan Johnson,106,Sofa,Furniture,Chennai,online,2025-07-02,1,80000.0,0.35,Cash,successful,S***********@outlook.com,77******56,52000.0
7380,1201,Kimberly Lawrence,102,Phone,Electronics,Mumbai,offline,2025-07-02,1,70000.0,0.05,Card,successful,K*********@gmail.com,71******07,66500.0
7381,1744,Sarah Jones,104,Shoes,Clothing,Hyderabad,online,2025-07-17,5,8000.0,0.4,UPI,successful,S*********@yahoo.com,92******63,24000.0
7382,1738,Tiffany Monroe,104,Shoes,Clothing,Bangalore,online,2025-10-14,5,8000.0,0.15,Cash,successful,T************@outlook.com,73******88,34000.0
7383,1717,Evelyn Miller,102,Phone,Electronics,Hyderabad,online,2025-12-14,1,70000.0,0.2,NetBanking,successful,E*******@gmail.com,92******17,56000.0
7384,1285,Ryan Dawson,102,Phone,Electronics,Mumbai,online,2025-07-04,1,70000.0,0.35,Cash,successful,R*****@gmail.com,81******46,45500.0
7385,1758,Donald Mendez,109,Refrigerator,Home Appliances,Chennai,online,2025-05-18,5,65000.0,0.3,NetBanking,successful,D*******@gmail.com,66******01,227500.0
7386,1632,Ashley Delgado,103,Shirt,Clothing,Hyderabad,online,2025-08-30,2,1300.0,0.2,Card,successful,A************@gmail.com,62******12,2080.0
7387,1994,Laurie Barnes,106,Sofa,Furniture,Hyderabad,online,2025-04-24,5,80000.0,0.1,Card,successful,L***********@yahoo.com,77******67,360000.0
7388,1767,Chelsea Booth,108,Mixer Grinder,Home Appliances,Bangalore,offline,2025-02-12,4,15000.0,0.4,Cash,successful,C***********@gmail.com,66******06,36000.0
7389,1379,Anthony Howard,105,Tv,Electronics,Delhi,offline,2026-02-04,4,45000.0,0.25,UPI,successful,A********@gmail.com,81******33,135000.0
7390,1020,Julie Lester,104,Shoes,Clothing,Bangalore,online,2026-02-13,1,8000.0,0.35,UPI,successful,J**********@gmail.com,67******94,5200.0
7391,1812,Duane Lawrence,106,Sofa,Furniture,Delhi,offline,2025-09-18,3,80000.0,0.3,Cash,successful,D************@gmail.com,98******88,168000.0
7392,1270,Sara Randolph,108,Mixer Grinder,Home Appliances,Mumbai,online,2025-11-24,1,15000.0,0.1,UPI,successful,S****@gmail.com,90******48,13500.0
7393,1075,Peter Long,102,Phone,Electronics,Chennai,offline,2025-04-28,1,70000.0,0.25,NetBanking,successful,P********@outlook.com,77******41,52500.0
7394,1449,Alan Keith,102,Phone,Electronics,Delhi,offline,2026-02-13,3,70000.0,0.1,Card,successful,A********@gmail.com,91******05,189000.0
7394,1449,Alan Keith,102,Phone,Electronics,Delhi,offline,2026-02-13,3,70000.0,0.1,Card,failed,A********@gmail.com,91******05,189000.0
7395,1616,Mark Taylor,108,Mixer Grinder,Home Appliances,Mumbai,offline,2025-09-06,1,15000.0,0.4,Card,successful,M*********@outlook.com,86******71,9000.0
7396,1229,Alexis Miranda,103,Shirt,Clothing,Bangalore,online,2025-07-25,5,1300.0,0.05,NetBanking,successful,A*******@gmail.com,95******01,6175.0
7397,1885,Emma Wolf,102,Phone,Electronics,Bangalore,offline,2025-04-27,2,70000.0,0.35,Card,successful,E*******@yahoo.com,77******63,91000.0
7398,1591,Autumn Sanders,108,Mixer Grinder,Home Appliances,Hyderabad,offline,2026-02-14,4,15000.0,0.35,Card,successful,A*******@gmail.com,64******14,39000.0
7399,1519,Rebecca Contreras,103,Shirt,Clothing,Bangalore,online,2026-02-05,1,1300.0,0.3,Card,successful,R***************@outlook.com,72******36,909.9999999999999
7400,1828,Sheila Hunt,105,Tv,Electronics,Bangalore,online,2026-01-10,3,45000.0,0.05,Card,successful,S*********@yahoo.com,76******76,128250.0
7401,1956,Pamela Fernandez,108,Mixer Grinder,Home Appliances,Hyderabad,offline,2025-11-28,5,15000.0,0.25,UPI,successful,P**************@outlook.com,83******69,56250.0
7402,1966,George Moreno,109,Refrigerator,Home Appliances,Chennai,online,2025-07-13,4,65000.0,0.15,Card,successful,G***********@outlook.com,78******26,221000.0
7403,1777,Cynthia Hall,108,Mixer Grinder,Home Appliances,Delhi,offline,2025-05-20,4,15000.0,0.1,UPI,successful,C**********@outlook.com,99******22,54000.0
7404,1975,Timothy Nichols,108,Mixer Grinder,Home Appliances,Bangalore,online,2026-03-14,2,15000.0,0.1,Card,successful,T********@gmail.com,78******86,27000.0
7405,1532,Heather Garcia,105,Tv,Electronics,Delhi,online,2025-06-22,4,45000.0,0.35,Cash,successful,H************@outlook.com,99******06,117000.0
7406,1828,Sheila Hunt,101,Laptop,Electronics,Bangalore,online,2025-11-12,4,250000.0,0.35,Cash,successful,S*********@yahoo.com,76******76,650000.0
7407,1658,Brian Macdonald,108,Mixer Grinder,Home Appliances,Delhi,online,2025-07-16,3,15000.0,0.15,Card,successful,B*************@outlook.com,84******60,38250.0
7408,1006,Martin Williams,108,Mixer Grinder,Home Appliances,Mumbai,online,2025-04-28,2,15000.0,0.4,Cash,successful,M*************@outlook.com,75******10,18000.0
7409,1458,Mark Morse,104,Shoes,Clothing,Hyderabad,offline,2025-09-10,3,8000.0,0.25,Card,successful,M*****@gmail.com,77******65,18000.0
7410,1896,Chelsea Roberts,107,Dining Table,Furniture,Chennai,online,2025-10-06,3,50000.0,0.35,NetBanking,successful,C********@gmail.com,73******07,97500.0
7411,1392,William Montgomery,105,Tv,Electronics,Chennai,offline,2026-03-13,5,45000.0,0.05,NetBanking,successful,W****************@yahoo.com,87******50,213750.0
7411,1392,William Montgomery,105,Tv,Electronics,Chennai,offline,2026-03-13,5,45000.0,0.05,NetBanking,failed,W****************@yahoo.com,87******50,213750.0
7412,1537,Valerie Thomas,103,Shirt,Clothing,Delhi,offline,2026-01-03,2,1300.0,0.35,UPI,successful,V************@outlook.com,84******39,1690.0
7413,1350,Christine Nelson,106,Sofa,Furniture,Hyderabad,online,2025-08-20,1,80000.0,0.35,UPI,successful,C**********@gmail.com,98******67,52000.0
7414,1233,Heather Reilly,110,Microwave,Home Appliances,Bangalore,offline,2025-10-22,5,45000.0,0.3,Card,successful,H********@gmail.com,95******68,157500.0
7415,1607,Adrian Singleton,109,Refrigerator,Home Appliances,Mumbai,offline,2025-04-19,1,65000.0,0.05,UPI,successful,A**************@yahoo.com,88******94,61750.0
7416,1516,Alexander Holder,104,Shoes,Clothing,Hyderabad,online,2025-10-23,2,8000.0,0.1,NetBanking,successful,A**************@yahoo.com,80******94,14400.0
7417,1215,Christopher Thomas,102,Phone,Electronics,Hyderabad,offline,2025-08-24,3,70000.0,0.25,Cash,successful,C****************@yahoo.com,90******81,157500.0
7418,1445,Samantha Clark,104,Shoes,Clothing,Chennai,offline,2025-08-18,2,8000.0,0.15,UPI,successful,S************@gmail.com,78******17,13600.0
7419,1706,Kathryn Stokes,101,Laptop,Electronics,Delhi,offline,2026-02-13,2,250000.0,0.25,Card,successful,K************@gmail.com,79******27,375000.0
7420,1550,Sierra Anderson,101,Laptop,Electronics,Mumbai,online,2025-10-31,1,250000.0,0.4,NetBanking,successful,S*************@outlook.com,93******06,150000.0
7421,1250,Brooke Santiago,104,Shoes,Clothing,Delhi,online,2025-11-26,5,8000.0,0.35,UPI,successful,B*************@gmail.com,67******76,26000.0
7422,1794,Diana Anderson,108,Mixer Grinder,Home Appliances,Delhi,offline,2026-01-26,2,15000.0,0.05,Cash,successful,D************@outlook.com,70******94,28500.0
7422,1794,Diana Anderson,108,Mixer Grinder,Home Appliances,Delhi,offline,2026-01-26,2,15000.0,0.05,Cash,failed,D************@outlook.com,70******94,28500.0
7423,1296,Calvin Powell,104,Shoes,Clothing,Mumbai,online,2025-09-05,4,8000.0,0.4,Card,successful,C***********@outlook.com,87******92,19200.0
7424,1763,Daniel Washington,107,Dining Table,Furniture,Hyderabad,offline,2025-10-22,3,50000.0,0.3,NetBanking,successful,D***************@outlook.com,71******22,105000.0
7425,1872,Jennifer Hogan,110,Microwave,Home Appliances,Bangalore,online,2025-08-27,5,45000.0,0.35,Card,successful,J************@gmail.com,81******64,146250.0
7426,1263,Morgan Daniel,108,Mixer Grinder,Home Appliances,Chennai,offline,2026-06-01,5,15000.0,0.25,NetBanking,successful,M***********@outlook.com,73******48,56250.0
7427,1528,Zachary Curry,103,Shirt,Clothing,Hyderabad,online,2025-07-19,5,1300.0,0.25,UPI,successful,Z***********@yahoo.com,91******30,4875.0
7428,1898,Thomas Levy,107,Dining Table,Furniture,Chennai,offline,2026-02-07,4,50000.0,0.2,Cash,successful,T*********@gmail.com,61******13,160000.0
7428,1898,Thomas Levy,107,Dining Table,Furniture,Chennai,offline,2026-02-07,4,50000.0,0.2,Cash,failed,T*********@gmail.com,61******13,160000.0
7429,1705,Stephanie Walker,107,Dining Table,Furniture,Chennai,offline,2025-07-18,4,50000.0,0.35,UPI,successful,S**************@gmail.com,84******68,130000.0
7430,1155,James Jones,106,Sofa,Furniture,Mumbai,offline,2025-12-16,5,80000.0,0.05,Cash,successful,J*********@yahoo.com,63******86,380000.0
7431,1842,Andrew Thompson,109,Refrigerator,Home Appliances,Mumbai,offline,2025-04-28,5,65000.0,0.35,Card,successful,A*******@gmail.com,94******34,211250.0
7431,1842,Andrew Thompson,109,Refrigerator,Home Appliances,Mumbai,offline,2025-04-28,5,65000.0,0.35,Card,failed,A*******@gmail.com,94******34,211250.0
7432,1489,Kevin Hall,103,Shirt,Clothing,Hyderabad,offline,2025-06-20,5,1300.0,0.4,Cash,successful,K********@yahoo.com,68******13,3900.0
7433,1283,Dwayne Newman,103,Shirt,Clothing,Hyderabad,offline,2025-11-30,4,1300.0,0.15,UPI,successful,D***********@outlook.com,83******73,4420.0
7434,1731,Miranda Evans,104,Shoes,Clothing,Bangalore,online,2025-06-13,4,8000.0,0.1,Card,successful,M***********@gmail.com,75******40,28800.0
7435,1965,Ana Ross,102,Phone,Electronics,Bangalore,online,2025-11-26,2,70000.0,0.35,UPI,successful,A****@gmail.com,68******96,91000.0
7436,1598,Randall Kennedy,110,Microwave,Home Appliances,Delhi,online,2025-05-05,3,45000.0,0.05,UPI,successful,R*************@gmail.com,68******86,128250.0
7437,1613,Deborah Cortez,101,Laptop,Electronics,Mumbai,online,2025-05-19,1,250000.0,0.3,Cash,successful,D************@gmail.com,93******18,175000.0
7438,1732,Heather Ward,105,Tv,Electronics,Mumbai,offline,2025-11-30,2,45000.0,0.4,Card,successful,H**********@yahoo.com,97******74,54000.0
7439,1960,Jacob Williams,108,Mixer Grinder,Home Appliances,Bangalore,offline,2025-04-08,3,15000.0,0.25,Card,successful,J************@gmail.com,83******43,33750.0
7440,1035,Erin Johnson,109,Refrigerator,Home Appliances,Hyderabad,online,2025-10-25,3,65000.0,0.35,NetBanking,successful,E**********@yahoo.com,82******32,126750.0
7441,1589,Kimberly Navarro,105,Tv,Electronics,Mumbai,offline,2026-09-04,5,45000.0,0.4,NetBanking,successful,K**************@outlook.com,88******71,135000.0
7442,1641,Nicholas Hill,109,Refrigerator,Home Appliances,Delhi,offline,2025-09-24,4,65000.0,0.05,Cash,successful,N***********@yahoo.com,83******25,247000.0
7443,1801,Nicole Rogers,101,Laptop,Electronics,Chennai,offline,2025-04-29,3,250000.0,0.05,Card,successful,N*******@gmail.com,80******92,712500.0
7444,1732,Heather Ward,110,Microwave,Home Appliances,Mumbai,offline,2025-10-20,4,45000.0,0.35,NetBanking,successful,H**********@yahoo.com,97******74,117000.0
7444,1732,Heather Ward,110,Microwave,Home Appliances,Mumbai,offline,2025-10-20,4,45000.0,0.35,NetBanking,failed,H**********@yahoo.com,97******74,117000.0
7445,1280,Sara Young,107,Dining Table,Furniture,Chennai,offline,2025-09-27,4,50000.0,0.35,Cash,successful,S********@gmail.com,64******30,130000.0
7446,1195,Michael Collins,101,Laptop,Electronics,Bangalore,online,2025-10-06,4,250000.0,0.2,NetBanking,successful,M*************@outlook.com,83******64,800000.0
7447,1827,Monique Lee,109,Refrigerator,Home Appliances,Delhi,online,2025-08-03,4,65000.0,0.4,UPI,successful,M********@gmail.com,97******44,156000.0
7448,1192,Tracy Gross,102,Phone,Electronics,Delhi,online,2025-08-14,4,70000.0,0.4,Card,successful,T******@gmail.com,80******48,168000.0
7449,1715,Justin Lin,106,Sofa,Furniture,Hyderabad,online,2025-12-28,3,80000.0,0.35,Card,successful,J******@gmail.com,97******29,156000.0
7450,1117,Jeremy Nichols,104,Shoes,Clothing,Bangalore,online,2025-09-23,2,8000.0,0.05,Card,successful,J************@yahoo.com,93******50,15200.0
7451,1099,Mike Sanders,109,Refrigerator,Home Appliances,Mumbai,offline,2025-12-11,4,65000.0,0.05,Card,successful,M*****@gmail.com,86******33,247000.0
7452,1149,Michael Levine,109,Refrigerator,Home Appliances,Hyderabad,online,2025-05-27,2,65000.0,0.15,Card,successful,M************@yahoo.com,71******03,110500.0
7453,1627,Matthew Osborn,107,Dining Table,Furniture,Delhi,online,2025-02-10,3,50000.0,0.15,NetBanking,successful,M************@yahoo.com,61******40,127500.0
7454,1456,Edwin Valenzuela,106,Sofa,Furniture,Delhi,offline,2025-08-26,2,80000.0,0.05,Cash,successful,E******@gmail.com,79******65,152000.0
7455,1649,Kimberly Williams,106,Sofa,Furniture,Delhi,offline,2025-07-08,1,80000.0,0.2,Cash,successful,K***************@outlook.com,96******93,64000.0
7456,1351,Scott Martinez,106,Sofa,Furniture,Hyderabad,offline,2025-09-26,3,80000.0,0.4,UPI,successful,S******@gmail.com,82******29,144000.0
7457,1609,Brian Johnson,103,Shirt,Clothing,Chennai,online,2025-07-02,2,1300.0,0.3,Card,successful,B***********@gmail.com,95******76,1819.9999999999998
7457,1609,Brian Johnson,103,Shirt,Clothing,Chennai,online,2025-07-02,2,1300.0,0.3,Card,failed,B***********@gmail.com,95******76,1819.9999999999998
7458,1630,John Johnson,105,Tv,Electronics,Hyderabad,online,2025-05-09,5,45000.0,0.35,UPI,successful,J**********@outlook.com,86******01,146250.0
7459,1060,John Barron,108,Mixer Grinder,Home Appliances,Mumbai,offline,2025-08-24,4,15000.0,0.05,Cash,successful,J*********@outlook.com,85******62,57000.0
7460,1561,Dustin Edwards,101,Laptop,Electronics,Delhi,online,2025-05-07,2,250000.0,0.2,UPI,successful,D************@yahoo.com,74******47,400000.0
7461,1182,Nancy Jones,108,Mixer Grinder,Home Appliances,Delhi,offline,2026-01-02,4,15000.0,0.1,Cash,successful,N*********@outlook.com,99******38,54000.0
7462,1487,Joshua Taylor,108,Mixer Grinder,Home Appliances,Hyderabad,offline,2025-06-05,4,15000.0,0.3,NetBanking,successful,J***********@outlook.com,87******85,42000.0
7463,1381,Cassandra Green,109,Refrigerator,Home Appliances,Bangalore,online,2025-10-04,1,65000.0,0.05,Cash,successful,C**********@gmail.com,80******51,61750.0
7464,1374,Anthony Kelley,109,Refrigerator,Home Appliances,Hyderabad,offline,2025-06-27,1,65000.0,0.05,Card,successful,A************@gmail.com,99******08,61750.0
7465,1537,Valerie Thomas,101,Laptop,Electronics,Delhi,online,2025-08-13,2,250000.0,0.15,Card,successful,V************@outlook.com,84******39,425000.0
7466,1910,Shelby Barnett,110,Microwave,Home Appliances,Hyderabad,online,2025-09-30,1,45000.0,0.1,Cash,successful,S************@yahoo.com,66******34,40500.0
7467,1656,Brandon Powell,110,Microwave,Home Appliances,Chennai,online,2025-12-14,1,45000.0,0.05,Card,successful,B************@gmail.com,93******06,42750.0
7468,1831,Benjamin Wu,107,Dining Table,Furniture,Chennai,online,2025-04-24,1,50000.0,0.15,Card,successful,B*********@gmail.com,85******40,42500.0
7469,1088,Duane Smith,101,Laptop,Electronics,Bangalore,online,2026-01-28,4,250000.0,0.25,Cash,successful,D*********@gmail.com,93******68,750000.0
7470,1392,William Montgomery,105,Tv,Electronics,Chennai,offline,2026-04-12,4,45000.0,0.25,Card,successful,W****************@yahoo.com,87******50,135000.0
7471,1064,Marco Green,103,Shirt,Clothing,Delhi,offline,2026-03-22,3,1300.0,0.1,NetBanking,successful,M******@gmail.com,89******13,3510.0
7471,1064,Marco Green,103,Shirt,Clothing,Delhi,offline,2026-03-22,3,1300.0,0.1,NetBanking,failed,M******@gmail.com,89******13,3510.0
7472,1943,Dana Adkins,104,Shoes,Clothing,Delhi,offline,2025-11-21,3,8000.0,0.1,Cash,successful,D*********@yahoo.com,63******10,21600.0
7473,1184,Oscar Tucker,102,Phone,Electronics,Delhi,offline,2025-05-20,4,70000.0,0.25,NetBanking,successful,O******@gmail.com,83******09,210000.0
7474,1492,Benjamin Thomas,103,Shirt,Clothing,Chennai,offline,2025-05-07,1,1300.0,0.4,Cash,successful,B*************@outlook.com,77******09,780.0
7475,1236,Jason Powell,104,Shoes,Clothing,Mumbai,offline,2025-10-20,3,8000.0,0.3,Card,successful,J**********@yahoo.com,68******14,16800.0
7476,1522,Colin Pope,107,Dining Table,Furniture,Mumbai,online,2026-03-14,5,50000.0,0.05,Card,successful,C******@gmail.com,92******02,237500.0
7477,1324,Carol Cordova,105,Tv,Electronics,Mumbai,offline,2026-09-01,5,45000.0,0.35,Cash,successful,C***********@outlook.com,76******10,146250.0
7477,1324,Carol Cordova,105,Tv,Electronics,Mumbai,offline,2026-09-01,5,45000.0,0.35,Cash,failed,C***********@outlook.com,76******10,146250.0
7478,1354,Jordan Donaldson,106,Sofa,Furniture,Bangalore,offline,2025-08-28,1,80000.0,0.15,UPI,successful,J*******@gmail.com,70******32,68000.0
7479,1965,Ana Ross,105,Tv,Electronics,Bangalore,offline,2025-09-05,5,45000.0,0.4,Cash,successful,A****@gmail.com,68******96,135000.0
7480,1347,George Hill,107,Dining Table,Furniture,Chennai,offline,2026-04-12,1,50000.0,0.1,Cash,successful,G*******@gmail.com,96******92,45000.0
7481,1737,Craig Jones,105,Tv,Electronics,Mumbai,offline,2025-05-14,1,45000.0,0.4,UPI,successful,C*********@yahoo.com,87******36,27000.0
7482,1836,Valerie Hayes,103,Shirt,Clothing,Chennai,online,2025-06-04,2,1300.0,0.1,NetBanking,successful,V***********@gmail.com,96******69,2340.0
7483,1277,Keith Rodriguez,110,Microwave,Home Appliances,Mumbai,online,2026-04-12,2,45000.0,0.05,NetBanking,successful,K*************@yahoo.com,86******72,85500.0
7484,1495,Ashley Mitchell,105,Tv,Electronics,Mumbai,offline,2025-12-29,5,45000.0,0.3,UPI,successful,A*************@gmail.com,79******34,157500.0
7485,1663,Michael Holder,104,Shoes,Clothing,Chennai,offline,2026-03-14,3,8000.0,0.25,UPI,successful,M************@outlook.com,81******32,18000.0
7486,1634,Mark Cook,106,Sofa,Furniture,Mumbai,online,2025-10-08,4,80000.0,0.35,UPI,successful,M*******@outlook.com,73******64,208000.0
7487,1460,Kenneth Dixon,103,Shirt,Clothing,Chennai,offline,2025-07-27,3,1300.0,0.1,UPI,successful,K***********@gmail.com,78******43,3510.0
7488,1081,Robert Lucas,104,Shoes,Clothing,Hyderabad,online,2026-03-01,1,8000.0,0.05,Cash,successful,R**********@outlook.com,67******15,7600.0
7489,1662,Matthew Brown,102,Phone,Electronics,Mumbai,offline,2025-12-02,1,70000.0,0.3,UPI,successful,M********@gmail.com,76******09,49000.0
7490,1099,Mike Sanders,109,Refrigerator,Home Appliances,Mumbai,online,2025-07-08,4,65000.0,0.3,NetBanking,successful,M*****@gmail.com,86******33,182000.0
7491,1417,Michael Wade,101,Laptop,Electronics,Chennai,offline,2025-04-07,4,250000.0,0.35,UPI,successful,M**********@outlook.com,97******22,650000.0
7492,1388,Justin Reyes,101,Laptop,Electronics,Hyderabad,online,2025-07-11,3,250000.0,0.05,NetBanking,successful,J**********@gmail.com,71******03,712500.0
7493,1303,Dustin Carter,103,Shirt,Clothing,Delhi,offline,2026-01-04,4,1300.0,0.15,NetBanking,successful,D***********@gmail.com,77******62,4420.0
7494,1804,Beth Berry,104,Shoes,Clothing,Bangalore,offline,2025-05-18,1,8000.0,0.35,UPI,successful,B********@gmail.com,69******21,5200.0
7495,1256,Brooke Miller,105,Tv,Electronics,Bangalore,online,2026-03-08,1,45000.0,0.2,Card,successful,B***********@yahoo.com,73******47,36000.0
7496,1983,Tara David,101,Laptop,Electronics,Mumbai,offline,2025-05-31,3,250000.0,0.1,NetBanking,successful,T********@outlook.com,91******48,675000.0
7497,1279,Martin Bass,104,Shoes,Clothing,Chennai,offline,2025-09-17,5,8000.0,0.1,Card,successful,M*******@gmail.com,88******62,36000.0
7498,1617,Ronald Todd,101,Laptop,Electronics,Delhi,online,2025-09-07,2,250000.0,0.15,Card,successful,R*********@yahoo.com,77******82,425000.0
7499,1460,Kenneth Dixon,106,Sofa,Furniture,Chennai,offline,2026-02-02,5,80000.0,0.4,Card,successful,K***********@gmail.com,78******43,240000.0
7500,1016,Patricia Noble,108,Mixer Grinder,Home Appliances,Delhi,offline,2026-02-19,1,15000.0,0.35,Card,successful,P************@yahoo.com,81******26,9750.0
7501,1283,Dwayne Newman,108,Mixer Grinder,Home Appliances,Hyderabad,online,2025-06-04,1,15000.0,0.05,NetBanking,successful,D***********@outlook.com,83******73,14250.0
7502,1998,Jonathan Jones,110,Microwave,Home Appliances,Delhi,offline,2025-12-23,2,45000.0,0.3,Card,successful,J************@outlook.com,78******19,62999.99999999999
7503,1397,Joshua Zavala,101,Laptop,Electronics,Bangalore,online,2025-05-02,5,250000.0,0.25,UPI,successful,J***********@gmail.com,65******32,937500.0
7504,1505,Edgar Jones,110,Microwave,Home Appliances,Mumbai,offline,2025-09-20,5,45000.0,0.2,Cash,successful,E*********@outlook.com,70******23,180000.0
7505,1470,Suzanne Miranda,105,Tv,Electronics,Chennai,online,2025-08-10,1,45000.0,0.2,Card,successful,S*************@outlook.com,68******57,36000.0
7506,1367,Christine Richardson,102,Phone,Electronics,Mumbai,online,2025-11-21,1,70000.0,0.1,Card,successful,C******************@gmail.com,76******45,63000.0
7507,1879,Carol Lane,110,Microwave,Home Appliances,Hyderabad,offline,2025-11-04,2,45000.0,0.05,UPI,successful,C********@outlook.com,83******02,85500.0
7508,1577,Diana Brewer,101,Laptop,Electronics,Bangalore,offline,2025-10-06,1,250000.0,0.05,Cash,successful,D**********@gmail.com,68******19,237500.0
7509,1125,Jeanne Suarez,107,Dining Table,Furniture,Mumbai,offline,2025-08-26,1,50000.0,0.3,UPI,successful,J***********@yahoo.com,64******12,35000.0
7510,1826,Benjamin Chan,107,Dining Table,Furniture,Chennai,offline,2026-01-23,3,50000.0,0.1,Card,successful,B***********@yahoo.com,68******64,135000.0
7511,1823,Karen Kelley,106,Sofa,Furniture,Bangalore,online,2026-03-20,4,80000.0,0.3,Card,successful,K******@gmail.com,76******64,224000.0
7512,1275,Mary Lawrence,108,Mixer Grinder,Home Appliances,Delhi,online,2025-10-26,5,15000.0,0.05,Cash,successful,M***********@yahoo.com,85******23,71250.0
7513,1277,Keith Rodriguez,102,Phone,Electronics,Mumbai,online,2025-11-12,3,70000.0,0.35,NetBanking,successful,K*************@yahoo.com,86******72,136500.0
7514,1008,James Barnes,107,Dining Table,Furniture,Mumbai,offline,2026-02-08,2,50000.0,0.15,Cash,successful,J******@gmail.com,64******07,85000.0
7515,1615,Mark Charles,104,Shoes,Clothing,Bangalore,offline,2025-11-30,4,8000.0,0.2,Cash,successful,M**********@outlook.com,94******75,25600.0
7516,1303,Dustin Carter,101,Laptop,Electronics,Delhi,offline,2025-12-19,3,250000.0,0.1,UPI,successful,D***********@gmail.com,77******62,675000.0
7517,1162,Amy Luna,102,Phone,Electronics,Mumbai,online,2025-10-19,3,70000.0,0.25,NetBanking,successful,A******@gmail.com,88******03,157500.0
7518,1248,Emily Landry,110,Microwave,Home Appliances,Mumbai,offline,2026-03-15,3,45000.0,0.25,Cash,successful,E******@gmail.com,79******88,101250.0
7519,1335,James Lewis,102,Phone,Electronics,Delhi,online,2025-08-30,5,70000.0,0.15,Cash,successful,J*********@yahoo.com,70******40,297500.0
7520,1931,Amy Mccall,109,Refrigerator,Home Appliances,Bangalore,offline,2025-06-15,1,65000.0,0.3,UPI,successful,A****@gmail.com,75******53,45500.0
7521,1077,Mandy Hess,102,Phone,Electronics,Mumbai,offline,2026-03-20,4,70000.0,0.1,UPI,successful,M********@yahoo.com,86******56,252000.0
7522,1763,Daniel Washington,104,Shoes,Clothing,Hyderabad,offline,2025-05-17,1,8000.0,0.3,Cash,successful,D***************@outlook.com,71******22,5600.0
